,driverId,grid,positionOrder,points,statusId,year,round,circuitId,top_3,top_3_label,top3_driver_season_percentage,driver_avg_finish_pos_season,Constructor_Top3_Percent,Top_3_at_circuit,round_max_last_szn,top3_driver_season_percentage_lag,driver_avg_finish_pos_season_lag,Constructor_Top3_Percent_lag,round_lag
25077,4,12,11,0.0,1,2021-01-01,12,13,False,no,0.0,7.976958525345622,4.545454545454546,16.666666666666664,17.0,0.0,0.0,0.0,0.0
25078,822,13,12,0.0,1,2021-01-01,12,13,False,no,54.54545454545454,7.75206611570248,63.63636363636363,27.27272727272727,17.0,62.5,7.808139534883721,71.875,17.0
25079,841,14,13,0.0,1,2021-01-01,12,13,False,no,0.0,14.057142857142857,0.0,0.0,17.0,0.0,14.06,0.0,17.0
25080,846,15,14,0.0,1,2021-01-01,12,13,False,no,27.27272727272727,9.181818181818182,13.636363636363635,0.0,17.0,6.25,8.947368421052632,6.25,17.0
25081,852,16,15,0.0,1,2021-01-01,12,13,False,no,0.0,12.818181818181818,4.545454545454546,0.0,17.0,0.0,0.0,0.0,0.0
25082,854,17,16,0.0,1,2021-01-01,12,13,False,no,0.0,15.318181818181818,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25083,853,18,17,0.0,1,2021-01-01,12,13,False,no,0.0,17.636363636363637,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25084,8,0,18,0.0,1,2021-01-01,12,13,False,no,0.0,8.334928229665072,0.0,29.411764705882355,17.0,0.0,8.506622516556291,0.0,17.0
25085,815,0,19,0.0,1,2021-01-01,12,13,False,no,18.181818181818183,9.607142857142858,45.45454545454545,0.0,17.0,14.285714285714285,9.412935323383085,12.5,17.0
25086,840,19,20,0.0,1,2021-01-01,12,13,False,no,0.0,11.986842105263158,4.545454545454546,0.0,17.0,13.333333333333334,12.0,12.5,17.0
25087,830,1,1,25.0,1,2021-01-01,13,39,True,yes,75.0,6.657407407407407,45.83333333333333,0.0,17.0,62.5,6.635714285714286,37.5,17.0
25088,1,2,2,19.0,1,2021-01-01,13,39,True,yes,75.0,4.671568627450981,62.5,0.0,17.0,86.66666666666667,4.842696629213483,71.875,17.0
25089,822,3,3,15.0,1,2021-01-01,13,39,True,yes,50.0,7.78030303030303,62.5,0.0,17.0,62.5,7.808139534883721,71.875,17.0
25090,842,4,4,12.0,11,2021-01-01,13,39,False,no,8.333333333333332,10.805555555555555,4.166666666666666,0.0,17.0,6.25,11.0,3.125,17.0
25091,844,5,5,10.0,11,2021-01-01,13,39,False,no,8.333333333333332,8.847222222222221,12.5,0.0,17.0,12.5,8.402173913043478,9.375,17.0
25092,4,9,6,8.0,11,2021-01-01,13,39,False,no,0.0,8.046413502109704,4.166666666666666,0.0,17.0,0.0,0.0,0.0,0.0
25093,832,6,7,6.0,11,2021-01-01,13,39,False,no,16.666666666666664,9.75,12.5,0.0,17.0,6.25,9.835714285714285,6.25,17.0
25094,815,0,8,4.0,11,2021-01-01,13,39,False,no,16.666666666666664,9.777777777777779,45.83333333333333,0.0,17.0,14.285714285714285,9.412935323383085,12.5,17.0
25095,839,8,9,2.0,11,2021-01-01,13,39,False,no,8.333333333333332,10.333333333333334,4.166666666666666,0.0,17.0,6.25,10.46875,9.375,17.0
25096,846,13,10,1.0,11,2021-01-01,13,39,False,no,25.0,9.25,12.5,0.0,17.0,6.25,8.947368421052632,6.25,17.0
25097,817,10,11,0.0,11,2021-01-01,13,39,False,no,0.0,9.63768115942029,12.5,0.0,17.0,12.5,9.71505376344086,9.375,17.0
25098,840,12,12,0.0,12,2021-01-01,13,39,False,no,0.0,12.228915662650602,4.166666666666666,0.0,17.0,13.333333333333334,12.0,12.5,17.0
25099,20,15,13,0.0,12,2021-01-01,13,39,False,no,8.333333333333332,7.193370165745856,4.166666666666666,0.0,17.0,6.25,7.171428571428572,9.375,17.0
25100,841,7,14,0.0,12,2021-01-01,13,39,False,no,0.0,14.157894736842104,0.0,0.0,17.0,0.0,14.06,0.0,17.0
25101,9,16,15,0.0,12,2021-01-01,13,39,False,no,0.0,10.423728813559322,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25102,849,0,16,0.0,12,2021-01-01,13,39,False,no,0.0,15.63888888888889,4.166666666666666,0.0,17.0,0.0,15.770833333333334,0.0,17.0
25103,847,11,17,0.0,6,2021-01-01,13,39,False,no,8.333333333333332,11.516666666666667,4.166666666666666,0.0,17.0,0.0,11.486842105263158,0.0,17.0
25104,854,17,18,0.0,13,2021-01-01,13,39,False,no,0.0,15.333333333333334,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25105,852,14,19,0.0,131,2021-01-01,13,39,False,no,0.0,13.0,4.166666666666666,0.0,17.0,0.0,0.0,0.0,0.0
25106,853,18,20,0.0,9,2021-01-01,13,39,False,no,0.0,17.583333333333332,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25107,817,2,1,26.0,1,2021-01-01,14,14,True,yes,0.0,9.68,11.538461538461538,0.0,17.0,12.5,9.71505376344086,9.375,17.0
25108,846,3,2,18.0,1,2021-01-01,14,14,True,yes,23.076923076923077,9.234375,11.538461538461538,0.0,17.0,6.25,8.947368421052632,6.25,17.0
25109,822,19,3,15.0,1,2021-01-01,14,14,True,yes,53.84615384615385,7.683098591549296,65.38461538461539,30.0,17.0,62.5,7.808139534883721,71.875,17.0
25110,844,5,4,12.0,1,2021-01-01,14,14,False,no,7.6923076923076925,8.727272727272727,11.538461538461538,20.0,17.0,12.5,8.402173913043478,9.375,17.0
25111,815,8,5,10.0,1,2021-01-01,14,14,False,no,15.384615384615385,9.581818181818182,46.15384615384615,8.333333333333332,17.0,14.285714285714285,9.412935323383085,12.5,17.0
25112,832,6,6,8.0,1,2021-01-01,14,14,False,no,15.384615384615385,9.862068965517242,11.538461538461538,12.5,17.0,6.25,9.835714285714285,6.25,17.0
25113,840,9,7,6.0,1,2021-01-01,14,14,False,no,0.0,12.146067415730338,3.8461538461538463,16.666666666666664,17.0,13.333333333333334,12.0,12.5,17.0
25114,4,10,8,4.0,1,2021-01-01,14,14,False,no,0.0,8.15625,3.8461538461538463,31.57894736842105,17.0,0.0,0.0,0.0,0.0
25115,847,14,9,2.0,1,2021-01-01,14,14,False,no,7.6923076923076925,11.59375,3.8461538461538463,0.0,17.0,0.0,11.486842105263158,0.0,17.0
25116,839,12,10,1.0,1,2021-01-01,14,14,False,no,7.6923076923076925,10.371794871794872,3.8461538461538463,0.0,17.0,6.25,10.46875,9.375,17.0
25117,849,13,11,0.0,1,2021-01-01,14,14,False,no,0.0,15.58974358974359,3.8461538461538463,0.0,17.0,0.0,15.770833333333334,0.0,17.0
25118,20,11,12,0.0,1,2021-01-01,14,14,False,no,7.6923076923076925,7.248730964467005,3.8461538461538463,37.5,17.0,6.25,7.171428571428572,9.375,17.0
25119,841,7,13,0.0,1,2021-01-01,14,14,False,no,0.0,14.146341463414634,0.0,0.0,17.0,0.0,14.06,0.0,17.0
25120,9,17,14,0.0,1,2021-01-01,14,14,False,no,0.0,10.636363636363637,0.0,28.57142857142857,17.0,0.0,0.0,0.0,0.0
25121,854,18,15,0.0,1,2021-01-01,14,14,False,no,0.0,15.384615384615385,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25122,853,16,16,0.0,131,2021-01-01,14,14,False,no,0.0,17.76923076923077,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25123,1,4,17,0.0,4,2021-01-01,14,14,False,no,76.92307692307693,4.6045454545454545,65.38461538461539,50.0,17.0,86.66666666666667,4.842696629213483,71.875,17.0
25124,830,1,18,0.0,4,2021-01-01,14,14,False,no,76.92307692307693,6.810344827586207,46.15384615384615,0.0,17.0,62.5,6.635714285714286,37.5,17.0
25125,842,0,19,0.0,22,2021-01-01,14,14,False,no,7.6923076923076925,10.805194805194805,3.8461538461538463,20.0,17.0,6.25,11.0,3.125,17.0
25126,852,0,20,0.0,23,2021-01-01,14,14,False,no,0.0,13.31578947368421,3.8461538461538463,0.0,17.0,0.0,0.0,0.0,0.0
25127,1,4,1,25.0,1,2021-01-01,15,71,True,yes,71.42857142857143,4.783898305084746,64.28571428571429,75.0,17.0,86.66666666666667,4.842696629213483,71.875,17.0
25128,830,20,2,18.0,1,2021-01-01,15,71,True,yes,71.42857142857143,6.959677419354839,42.857142857142854,14.285714285714285,17.0,62.5,6.635714285714286,37.5,17.0
25129,832,2,3,15.0,1,2021-01-01,15,71,True,yes,14.285714285714285,9.798387096774194,10.714285714285714,0.0,17.0,6.25,9.835714285714285,6.25,17.0
25130,817,5,4,12.0,1,2021-01-01,15,71,False,no,7.142857142857142,9.697530864197532,17.857142857142858,0.0,17.0,12.5,9.71505376344086,9.375,17.0
25131,822,16,5,10.0,1,2021-01-01,15,71,False,no,57.14285714285714,7.690789473684211,64.28571428571429,62.5,17.0,62.5,7.808139534883721,71.875,17.0
25132,4,6,6,8.0,1,2021-01-01,15,71,False,no,0.0,8.141818181818183,3.571428571428571,0.0,17.0,0.0,0.0,0.0,0.0
25133,846,1,7,7.0,1,2021-01-01,15,71,False,no,28.57142857142857,9.161764705882353,17.857142857142858,0.0,17.0,6.25,8.947368421052632,6.25,17.0
25134,8,13,8,4.0,1,2021-01-01,15,71,False,no,0.0,8.454545454545455,0.0,25.0,17.0,0.0,8.506622516556291,0.0,17.0
25135,815,8,9,2.0,1,2021-01-01,15,71,False,no,14.285714285714285,9.412429378531073,42.857142857142854,12.5,17.0,14.285714285714285,9.412935323383085,12.5,17.0
25136,847,3,10,1.0,1,2021-01-01,15,71,False,no,7.142857142857142,11.544117647058824,3.571428571428571,0.0,17.0,0.0,11.486842105263158,0.0,17.0
25137,840,7,11,0.0,1,2021-01-01,15,71,False,no,0.0,11.968421052631578,3.571428571428571,0.0,17.0,13.333333333333334,12.0,12.5,17.0
25138,20,10,12,0.0,11,2021-01-01,15,71,False,no,7.142857142857142,7.169014084507042,3.571428571428571,37.5,17.0,6.25,7.171428571428572,9.375,17.0
25139,842,11,13,0.0,11,2021-01-01,15,71,False,no,7.142857142857142,10.951219512195122,3.571428571428571,0.0,17.0,6.25,11.0,3.125,17.0
25140,839,9,14,0.0,11,2021-01-01,15,71,False,no,7.142857142857142,10.369047619047619,3.571428571428571,0.0,17.0,6.25,10.46875,9.375,17.0
25141,844,19,15,0.0,11,2021-01-01,15,71,False,no,7.142857142857142,8.512195121951219,10.714285714285714,25.0,17.0,12.5,8.402173913043478,9.375,17.0
25142,841,17,16,0.0,11,2021-01-01,15,71,False,no,0.0,14.136363636363637,0.0,0.0,17.0,0.0,14.06,0.0,17.0
25143,852,12,17,0.0,11,2021-01-01,15,71,False,no,0.0,13.475,3.571428571428571,0.0,17.0,0.0,0.0,0.0,0.0
25144,853,15,18,0.0,12,2021-01-01,15,71,False,no,0.0,17.642857142857142,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25145,849,18,19,0.0,3,2021-01-01,15,71,False,no,0.0,15.619047619047619,3.571428571428571,0.0,17.0,0.0,15.770833333333334,0.0,17.0
25146,854,14,20,0.0,44,2021-01-01,15,71,False,no,0.0,15.428571428571429,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25147,822,1,1,26.0,1,2021-01-01,16,5,True,yes,53.333333333333336,7.839506172839506,63.33333333333333,0.0,17.0,62.5,7.808139534883721,71.875,17.0
25148,830,2,2,18.0,1,2021-01-01,16,5,True,yes,73.33333333333333,6.742424242424242,43.333333333333336,0.0,17.0,62.5,6.635714285714286,37.5,17.0
25149,815,6,3,15.0,1,2021-01-01,16,5,True,yes,13.333333333333334,9.55026455026455,43.333333333333336,33.33333333333333,17.0,14.285714285714285,9.412935323383085,12.5,17.0
25150,844,3,4,12.0,1,2021-01-01,16,5,False,no,6.666666666666667,8.471264367816092,13.333333333333334,0.0,17.0,12.5,8.402173913043478,9.375,17.0
25151,1,11,5,10.0,1,2021-01-01,16,5,False,no,73.33333333333333,4.773809523809524,63.33333333333333,42.857142857142854,17.0,86.66666666666667,4.842696629213483,71.875,17.0
25152,842,4,6,8.0,1,2021-01-01,16,5,False,no,6.666666666666667,10.943181818181818,3.3333333333333335,0.0,17.0,6.25,11.0,3.125,17.0
25153,846,7,7,6.0,1,2021-01-01,16,5,False,no,26.666666666666668,9.0,16.666666666666664,0.0,17.0,6.25,8.947368421052632,6.25,17.0
25154,832,19,8,4.0,1,2021-01-01,16,5,False,no,20.0,9.848484848484848,13.333333333333334,0.0,17.0,6.25,9.835714285714285,6.25,17.0
25155,840,8,9,2.0,1,2021-01-01,16,5,False,no,0.0,12.0,3.3333333333333335,0.0,17.0,13.333333333333334,12.0,12.5,17.0
25156,839,12,10,1.0,11,2021-01-01,16,5,False,no,6.666666666666667,10.566666666666666,3.3333333333333335,0.0,17.0,6.25,10.46875,9.375,17.0
25157,841,16,11,0.0,11,2021-01-01,16,5,False,no,0.0,14.127659574468085,0.0,0.0,17.0,0.0,14.06,0.0,17.0
25158,8,17,12,0.0,11,2021-01-01,16,5,False,no,0.0,8.49469964664311,0.0,42.857142857142854,17.0,0.0,8.506622516556291,0.0,17.0
25159,817,20,13,0.0,11,2021-01-01,16,5,False,no,6.666666666666667,9.701149425287356,16.666666666666664,0.0,17.0,12.5,9.71505376344086,9.375,17.0
25160,852,9,14,0.0,11,2021-01-01,16,5,False,no,0.0,13.714285714285714,3.3333333333333335,0.0,17.0,0.0,0.0,0.0,0.0
25161,847,13,15,0.0,11,2021-01-01,16,5,False,no,6.666666666666667,11.51388888888889,3.3333333333333335,0.0,17.0,0.0,11.486842105263158,0.0,17.0
25162,4,5,16,0.0,11,2021-01-01,16,5,False,no,0.0,8.285714285714286,3.3333333333333335,50.0,17.0,0.0,0.0,0.0,0.0
25163,849,15,17,0.0,11,2021-01-01,16,5,False,no,0.0,15.71111111111111,3.3333333333333335,0.0,17.0,0.0,15.770833333333334,0.0,17.0
25164,20,10,18,0.0,11,2021-01-01,16,5,False,no,6.666666666666667,7.056768558951965,3.3333333333333335,42.857142857142854,17.0,6.25,7.171428571428572,9.375,17.0
25165,854,14,19,0.0,12,2021-01-01,16,5,False,no,0.0,15.5,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25166,853,18,20,0.0,12,2021-01-01,16,5,False,no,0.0,17.666666666666668,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25167,830,1,1,25.0,1,2021-01-01,17,69,True,yes,75.0,6.635714285714286,46.875,28.57142857142857,17.0,62.5,6.635714285714286,37.5,17.0
25168,1,2,2,19.0,1,2021-01-01,17,69,True,yes,68.75,4.842696629213483,62.5,70.0,17.0,86.66666666666667,4.842696629213483,71.875,17.0
25169,815,3,3,15.0,1,2021-01-01,17,69,True,yes,18.75,9.412935323383085,46.875,0.0,17.0,14.285714285714285,9.412935323383085,12.5,17.0
25170,844,4,4,12.0,1,2021-01-01,17,69,False,no,6.25,8.402173913043478,12.5,0.0,17.0,12.5,8.402173913043478,9.375,17.0
25171,817,6,5,10.0,1,2021-01-01,17,69,False,no,6.25,9.71505376344086,15.625,20.0,17.0,12.5,9.71505376344086,9.375,17.0
25172,822,9,6,8.0,1,2021-01-01,17,69,False,no,56.25,7.808139534883721,62.5,11.11111111111111,17.0,62.5,7.808139534883721,71.875,17.0
25173,832,5,7,6.0,1,2021-01-01,17,69,False,no,18.75,9.835714285714285,12.5,0.0,17.0,6.25,9.835714285714285,6.25,17.0
25174,846,7,8,4.0,1,2021-01-01,17,69,False,no,25.0,8.947368421052632,15.625,0.0,17.0,6.25,8.947368421052632,6.25,17.0
25175,852,10,9,2.0,11,2021-01-01,17,69,False,no,0.0,13.727272727272727,3.125,0.0,17.0,0.0,0.0,0.0,0.0
25176,20,18,10,1.0,11,2021-01-01,17,69,False,no,6.25,7.171428571428572,3.125,40.0,17.0,6.25,7.171428571428572,9.375,17.0
25177,841,12,11,0.0,11,2021-01-01,17,69,False,no,0.0,14.06,0.0,0.0,17.0,0.0,14.06,0.0,17.0
25178,840,13,12,0.0,11,2021-01-01,17,69,False,no,0.0,12.0,3.125,0.0,17.0,13.333333333333334,12.0,12.5,17.0
25179,8,15,13,0.0,11,2021-01-01,17,69,False,no,0.0,8.506622516556291,0.0,25.0,17.0,0.0,8.506622516556291,0.0,17.0
25180,847,20,14,0.0,11,2021-01-01,17,69,False,no,6.25,11.486842105263158,3.125,0.0,17.0,0.0,11.486842105263158,0.0,17.0
25181,849,14,15,0.0,11,2021-01-01,17,69,False,no,0.0,15.770833333333334,3.125,0.0,17.0,0.0,15.770833333333334,0.0,17.0
25182,854,16,16,0.0,12,2021-01-01,17,69,False,no,0.0,15.5,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25183,853,17,17,0.0,12,2021-01-01,17,69,False,no,0.0,17.8125,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25184,4,19,18,0.0,65,2021-01-01,17,69,False,no,0.0,8.345047923322683,3.125,11.11111111111111,17.0,0.0,0.0,0.0,0.0
25185,839,11,19,0.0,26,2021-01-01,17,69,False,no,6.25,10.46875,3.125,0.0,17.0,6.25,10.46875,9.375,17.0
25186,842,8,20,0.0,22,2021-01-01,17,69,False,no,6.25,11.0,3.125,0.0,17.0,6.25,11.0,3.125,17.0
25187,830,3,1,25.0,1,2021-01-01,18,32,True,yes,76.47058823529412,6.581081081081081,50.0,28.57142857142857,17.0,62.5,6.635714285714286,37.5,17.0
25188,1,2,2,18.0,1,2021-01-01,18,32,True,yes,70.58823529411765,4.823321554770318,61.76470588235294,42.857142857142854,17.0,86.66666666666667,4.842696629213483,71.875,17.0
25189,815,4,3,15.0,1,2021-01-01,18,32,True,yes,23.52941176470588,9.455399061032864,50.0,0.0,17.0,14.285714285714285,9.412935323383085,12.5,17.0
25190,842,5,4,12.0,1,2021-01-01,18,32,False,no,5.88235294117647,11.01010101010101,2.941176470588235,0.0,17.0,6.25,11.0,3.125,17.0
25191,844,8,5,10.0,1,2021-01-01,18,32,False,no,5.88235294117647,8.412371134020619,11.76470588235294,0.0,17.0,12.5,8.402173913043478,9.375,17.0
25192,832,6,6,8.0,11,2021-01-01,18,32,False,no,17.647058823529413,9.763513513513514,11.76470588235294,0.0,17.0,6.25,9.835714285714285,6.25,17.0
25193,20,9,7,6.0,11,2021-01-01,18,32,False,no,5.88235294117647,7.187739463601533,2.941176470588235,28.57142857142857,17.0,6.25,7.171428571428572,9.375,17.0
25194,8,10,8,4.0,11,2021-01-01,18,32,False,no,0.0,8.540625,0.0,33.33333333333333,17.0,0.0,8.506622516556291,0.0,17.0
25195,4,12,9,2.0,11,2021-01-01,18,32,False,no,0.0,8.377643504531722,2.941176470588235,0.0,17.0,0.0,0.0,0.0,0.0
25196,846,18,10,1.0,11,2021-01-01,18,32,False,no,23.52941176470588,8.85,14.705882352941178,0.0,17.0,6.25,8.947368421052632,6.25,17.0
25197,841,11,11,0.0,11,2021-01-01,18,32,False,no,0.0,14.037735849056604,0.0,0.0,17.0,0.0,14.06,0.0,17.0
25198,817,7,12,0.0,11,2021-01-01,18,32,False,no,5.88235294117647,9.727272727272727,14.705882352941178,14.285714285714285,17.0,12.5,9.71505376344086,9.375,17.0
25199,839,19,13,0.0,11,2021-01-01,18,32,False,no,5.88235294117647,10.637254901960784,2.941176470588235,0.0,17.0,6.25,10.46875,9.375,17.0
25200,840,20,14,0.0,12,2021-01-01,18,32,False,no,0.0,11.938053097345133,2.941176470588235,0.0,17.0,13.333333333333334,12.0,12.5,17.0
25201,822,1,15,0.0,12,2021-01-01,18,32,False,no,52.94117647058824,7.708791208791209,61.76470588235294,42.857142857142854,17.0,62.5,7.808139534883721,71.875,17.0
25202,847,16,16,0.0,12,2021-01-01,18,32,False,no,5.88235294117647,11.65,2.941176470588235,0.0,17.0,0.0,11.486842105263158,0.0,17.0
25203,849,13,17,0.0,12,2021-01-01,18,32,False,no,0.0,15.843137254901961,2.941176470588235,0.0,17.0,0.0,15.770833333333334,0.0,17.0
25204,853,15,18,0.0,13,2021-01-01,18,32,False,no,0.0,17.764705882352942,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25205,854,14,19,0.0,4,2021-01-01,18,32,False,no,0.0,15.441176470588236,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25206,852,17,20,0.0,4,2021-01-01,18,32,False,no,0.0,13.652173913043478,2.941176470588235,0.0,17.0,0.0,0.0,0.0,0.0
25207,1,10,1,25.0,1,2021-01-01,19,18,True,yes,72.22222222222221,4.8141891891891895,61.111111111111114,33.33333333333333,17.0,86.66666666666667,4.842696629213483,71.875,17.0
25208,830,2,2,18.0,1,2021-01-01,19,18,True,yes,77.77777777777779,6.541935483870968,52.77777777777778,42.857142857142854,17.0,62.5,6.635714285714286,37.5,17.0
25209,822,1,3,15.0,1,2021-01-01,19,18,True,yes,50.0,7.7591623036649215,61.111111111111114,11.11111111111111,17.0,62.5,7.808139534883721,71.875,17.0
25210,815,4,4,13.0,1,2021-01-01,19,18,False,no,27.77777777777778,9.415178571428571,52.77777777777778,0.0,17.0,14.285714285714285,9.412935323383085,12.5,17.0
25211,844,6,5,10.0,1,2021-01-01,19,18,False,no,5.555555555555555,8.346534653465346,11.11111111111111,0.0,17.0,12.5,8.402173913043478,9.375,17.0
25212,832,3,6,8.0,1,2021-01-01,19,18,False,no,16.666666666666664,9.87741935483871,11.11111111111111,14.285714285714285,17.0,6.25,9.835714285714285,6.25,17.0
25213,842,7,7,6.0,11,2021-01-01,19,18,False,no,5.555555555555555,11.01923076923077,2.7777777777777777,20.0,17.0,6.25,11.0,3.125,17.0
25214,839,8,8,4.0,11,2021-01-01,19,18,False,no,5.555555555555555,10.69158878504673,2.7777777777777777,0.0,17.0,6.25,10.46875,9.375,17.0
25215,4,12,9,2.0,11,2021-01-01,19,18,False,no,0.0,8.283236994219653,2.7777777777777777,42.10526315789473,17.0,0.0,0.0,0.0,0.0
25216,846,5,10,1.0,11,2021-01-01,19,18,False,no,22.22222222222222,9.012048192771084,13.88888888888889,0.0,17.0,6.25,8.947368421052632,6.25,17.0
25217,20,9,11,0.0,11,2021-01-01,19,18,False,no,5.555555555555555,7.094890510948905,2.7777777777777777,33.33333333333333,17.0,6.25,7.171428571428572,9.375,17.0
25218,8,0,12,0.0,11,2021-01-01,19,18,False,no,0.0,8.451807228915662,0.0,41.17647058823529,17.0,0.0,8.506622516556291,0.0,17.0
25219,847,17,13,0.0,11,2021-01-01,19,18,False,no,5.555555555555555,11.710843373493976,2.7777777777777777,0.0,17.0,0.0,11.486842105263158,0.0,17.0
25220,841,13,14,0.0,11,2021-01-01,19,18,False,no,0.0,13.981818181818182,0.0,0.0,17.0,0.0,14.06,0.0,17.0
25221,852,15,15,0.0,11,2021-01-01,19,18,False,no,0.0,13.770833333333334,2.7777777777777777,0.0,17.0,0.0,0.0,0.0,0.0
25222,849,16,16,0.0,11,2021-01-01,19,18,False,no,0.0,15.735849056603774,2.7777777777777777,0.0,17.0,0.0,15.770833333333334,0.0,17.0
25223,853,19,17,0.0,12,2021-01-01,19,18,False,no,0.0,17.77777777777778,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25224,854,18,18,0.0,12,2021-01-01,19,18,False,no,0.0,15.583333333333334,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25225,817,11,19,0.0,75,2021-01-01,19,18,False,no,5.555555555555555,9.889952153110048,13.88888888888889,0.0,17.0,12.5,9.71505376344086,9.375,17.0
25226,840,14,20,0.0,130,2021-01-01,19,18,False,no,0.0,11.923728813559322,2.7777777777777777,0.0,17.0,13.333333333333334,12.0,12.5,17.0
25227,1,1,1,25.0,1,2021-01-01,20,78,True,yes,73.68421052631578,4.792207792207792,63.1578947368421,0.0,17.0,86.66666666666667,4.842696629213483,71.875,17.0
25228,830,7,2,19.0,1,2021-01-01,20,78,True,yes,78.94736842105263,6.45679012345679,52.63157894736842,0.0,17.0,62.5,6.635714285714286,37.5,17.0
25229,4,3,3,15.0,1,2021-01-01,20,78,True,yes,0.0,8.287709497206704,2.631578947368421,0.0,17.0,0.0,0.0,0.0,0.0
25230,815,11,4,12.0,1,2021-01-01,20,78,False,no,26.31578947368421,9.38723404255319,52.63157894736842,0.0,17.0,14.285714285714285,9.412935323383085,12.5,17.0
25231,839,9,5,10.0,1,2021-01-01,20,78,False,no,5.263157894736842,10.830357142857142,2.631578947368421,0.0,17.0,6.25,10.46875,9.375,17.0
25232,840,12,6,8.0,1,2021-01-01,20,78,False,no,0.0,12.08130081300813,2.631578947368421,0.0,17.0,13.333333333333334,12.0,12.5,17.0
25233,832,5,7,6.0,1,2021-01-01,20,78,False,no,15.789473684210526,10.012345679012345,10.526315789473683,0.0,17.0,6.25,9.835714285714285,6.25,17.0
25234,844,13,8,4.0,1,2021-01-01,20,78,False,no,5.263157894736842,8.209523809523809,10.526315789473683,0.0,17.0,12.5,8.402173913043478,9.375,17.0
25235,846,4,9,2.0,11,2021-01-01,20,78,False,no,21.052631578947366,8.965116279069768,13.157894736842104,0.0,17.0,6.25,8.947368421052632,6.25,17.0
25236,20,10,10,1.0,11,2021-01-01,20,78,False,no,5.263157894736842,7.024475524475524,2.631578947368421,0.0,17.0,6.25,7.171428571428572,9.375,17.0
25237,842,2,11,0.0,11,2021-01-01,20,78,False,no,5.263157894736842,11.055045871559633,2.631578947368421,0.0,17.0,6.25,11.0,3.125,17.0
25238,817,14,12,0.0,11,2021-01-01,20,78,False,no,5.263157894736842,9.936363636363636,13.157894736842104,0.0,17.0,12.5,9.71505376344086,9.375,17.0
25239,852,8,13,0.0,11,2021-01-01,20,78,False,no,0.0,13.72,2.631578947368421,0.0,17.0,0.0,0.0,0.0,0.0
25240,8,16,14,0.0,11,2021-01-01,20,78,False,no,0.0,8.392961876832844,0.0,0.0,17.0,0.0,8.506622516556291,0.0,17.0
25241,841,18,15,0.0,11,2021-01-01,20,78,False,no,0.0,13.982456140350877,0.0,0.0,17.0,0.0,14.06,0.0,17.0
25242,854,19,16,0.0,11,2021-01-01,20,78,False,no,0.0,15.631578947368421,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25243,847,15,17,0.0,12,2021-01-01,20,78,False,no,5.263157894736842,11.709302325581396,2.631578947368421,0.0,17.0,0.0,11.486842105263158,0.0,17.0
25244,853,20,18,0.0,12,2021-01-01,20,78,False,no,0.0,17.736842105263158,0.0,0.0,17.0,0.0,0.0,0.0,0.0
25245,849,17,19,0.0,29,2021-01-01,20,78,False,no,0.0,15.763636363636364,2.631578947368421,0.0,17.0,0.0,15.770833333333334,0.0,17.0
25246,822,6,20,0.0,137,2021-01-01,20,78,False,no,52.63157894736842,7.785,63.1578947368421,0.0,17.0,62.5,7.808139534883721,71.875,17.0
25247,1,1,1,26.0,1,2021-01-01,21,77,True,yes,75.0,4.7936507936507935,62.5,0.0,17.0,86.66666666666667,4.842696629213483,71.875,17.0
25248,830,3,2,18.0,1,2021-01-01,21,77,True,yes,80.0,6.309523809523809,52.5,0.0,17.0,62.5,6.635714285714286,37.5,17.0
25249,822,2,3,15.0,1,2021-01-01,21,77,True,yes,50.0,7.883495145631068,62.5,0.0,17.0,62.5,7.808139534883721,71.875,17.0
25250,839,9,4,12.0,1,2021-01-01,21,77,False,no,5.0,10.777777777777779,5.0,0.0,17.0,6.25,10.46875,9.375,17.0
25251,817,11,5,10.0,1,2021-01-01,21,77,False,no,5.0,9.938325991189428,12.5,0.0,17.0,12.5,9.71505376344086,9.375,17.0
25252,842,6,6,8.0,1,2021-01-01,21,77,False,no,5.0,11.035087719298245,2.5,0.0,17.0,6.25,11.0,3.125,17.0
25253,844,4,7,6.0,1,2021-01-01,21,77,False,no,5.0,8.26605504587156,10.0,0.0,17.0,12.5,8.402173913043478,9.375,17.0
25254,832,15,8,4.0,1,2021-01-01,21,77,False,no,15.0,9.964285714285714,10.0,0.0,17.0,6.25,9.835714285714285,6.25,17.0
